t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
257175,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257190,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257205,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257220,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257235,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257250,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257265,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257280,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257295,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257310,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257325,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257340,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257355,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257370,True,374.922,101.610,8.604,156.207,16.500,54.597,False,0.000,0.975,18.510,0.000,247.00,78.35,55.37,0.00,-16.50,2.0000,3.70731700,259.36955212
257385,True,372.566,101.110,8.604,155.707,15.000,54.597,False,0.000,0.975,17.905,0.000,247.00,78.49,52.89,0.00,-15.00,2.0000,3.70731700,259.36955212
257400,True,372.532,101.110,8.596,155.673,15.000,54.563,True,0.000,0.975,17.905,0.000,247.00,78.45,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257415,True,371.143,101.110,8.596,154.284,15.000,53.174,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257430,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257445,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257460,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257475,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257490,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257505,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257520,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257535,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257550,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257565,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257580,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257595,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257610,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257625,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257640,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257655,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257670,True,371.146,101.110,8.596,154.287,15.000,53.177,False,0.000,0.975,17.905,0.000,247.00,77.04,52.89,0.00,-15.00,2.0000,4.22311386,260.19701628
257685,True,370.098,100.630,8.596,153.807,14.250,53.177,False,0.000,0.975,17.583,0.000,247.00,77.32,51.57,0.00,-14.25,2.0000,4.22311386,260.19701628
257700,True,370.067,100.630,8.593,153.776,14.250,53.146,True,0.000,0.975,17.583,0.000,247.00,77.28,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257715,True,367.050,100.630,8.593,150.759,14.250,50.129,False,0.000,0.976,17.583,0.000,247.00,74.21,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257730,True,367.622,100.630,8.593,151.331,14.250,50.701,False,0.000,0.976,17.583,0.000,247.00,74.80,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257745,True,367.621,100.630,8.593,151.330,14.250,50.700,False,0.000,0.976,17.583,0.000,247.00,74.80,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257760,True,367.621,100.630,8.593,151.330,14.250,50.700,False,0.000,0.976,17.583,0.000,247.00,74.80,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257775,True,367.621,100.630,8.593,151.330,14.250,50.700,False,0.000,0.976,17.583,0.000,247.00,74.80,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257790,True,367.582,100.630,8.593,151.291,14.250,50.661,False,0.000,0.976,17.583,0.000,247.00,74.76,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257805,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257820,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257835,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257850,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257865,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257880,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257895,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257910,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257925,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257940,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257955,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257970,True,367.543,100.630,8.593,151.252,14.250,50.622,False,0.000,0.976,17.583,0.000,247.00,74.72,51.57,0.00,-14.25,2.0000,5.09276584,267.68244449
257985,True,368.121,100.950,8.593,151.572,12.000,50.622,False,0.000,0.976,17.159,0.000,247.00,77.04,49.83,0.00,-12.00,2.0000,5.09276584,267.68244449
258000,True,368.095,100.950,8.509,151.546,12.000,50.596,True,0.000,0.976,17.159,0.000,247.00,77.01,49.83,0.00,-12.00,2.0000,3.13150227,259.63661925
258015,True,372.473,100.950,8.509,155.924,12.000,54.974,False,0.000,0.975,17.159,0.000,247.00,81.47,49.83,0.00,-12.00,2.0000,3.13150227,259.63661925
258030,True,372.398,100.950,8.509,155.849,12.000,54.899,False,0.000,0.975,17.159,0.000,247.00,81.39,49.83,0.00,-12.00,2.0000,3.13150227,259.63661925
258045,True,372.398,100.950,8.509,155.849,12.000,54.899,False,0.000,0.975,17.159,0.000,247.00,81.39,49.83,0.00,-12.00,2.0000,3.13150227,259.63661925
