t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
2460,True,346.158,98.845,6.761,132.807,-0.000,33.962,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2475,True,346.158,98.845,6.761,132.807,-0.000,33.962,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2490,True,346.158,98.845,6.761,132.807,-0.000,33.962,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2505,True,346.158,98.845,6.761,132.807,-0.000,33.962,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2520,True,346.158,98.845,6.761,132.807,-0.000,33.962,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2535,True,346.158,98.845,6.761,132.807,-0.000,33.962,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2550,True,346.154,98.845,6.761,132.803,-0.000,33.958,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2565,True,346.154,98.845,6.761,132.803,-0.000,33.958,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2580,True,346.154,98.845,6.761,132.803,-0.000,33.958,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2595,True,346.154,98.845,6.761,132.803,-0.000,33.958,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2610,True,346.154,98.845,6.761,132.803,-0.000,33.958,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2625,True,346.154,98.845,6.761,132.803,-0.000,33.958,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2640,True,346.154,98.845,6.761,132.803,-0.000,33.958,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2655,True,346.154,98.845,6.761,132.803,-0.000,33.958,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2670,True,346.154,98.845,6.761,132.803,-0.000,33.958,False,0.000,0.979,15.207,0.000,231.79,77.38,41.83,0.00,0.00,1.0000,25.93841306,0.00000000
2685,True,344.190,98.895,6.761,132.853,0.750,33.958,False,0.000,0.979,15.189,0.000,231.48,75.80,41.76,0.00,-0.75,1.0000,25.93841306,0.00000000
2700,True,344.188,98.895,6.708,132.851,0.750,33.956,True,0.000,0.979,15.189,0.000,231.48,75.80,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2715,True,344.939,98.895,6.708,133.602,0.750,34.707,False,0.000,0.979,15.189,0.000,231.48,76.56,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2730,True,344.935,98.895,6.708,133.598,0.750,34.703,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2745,True,344.935,98.895,6.708,133.598,0.750,34.703,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2760,True,344.935,98.895,6.708,133.598,0.750,34.703,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2775,True,344.935,98.895,6.708,133.598,0.750,34.703,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2790,True,344.935,98.895,6.708,133.598,0.750,34.703,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2805,True,344.935,98.895,6.708,133.598,0.750,34.703,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2820,True,344.935,98.895,6.708,133.598,0.750,34.703,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2835,True,344.935,98.895,6.708,133.598,0.750,34.703,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2850,True,344.934,98.895,6.708,133.597,0.750,34.702,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2865,True,344.934,98.895,6.708,133.597,0.750,34.702,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2880,True,344.934,98.895,6.708,133.597,0.750,34.702,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2895,True,344.932,98.895,6.708,133.595,0.750,34.700,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2910,True,344.932,98.895,6.708,133.595,0.750,34.700,False,0.000,0.979,15.189,0.000,231.48,76.55,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2925,True,344.857,98.895,6.708,133.520,0.750,34.625,False,0.000,0.979,15.189,0.000,231.48,76.47,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2940,True,344.708,98.895,6.708,133.371,0.750,34.476,False,0.000,0.979,15.189,0.000,231.48,76.32,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2955,True,344.702,98.895,6.708,133.365,0.750,34.470,False,0.000,0.979,15.189,0.000,231.48,76.32,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2970,True,344.696,98.895,6.708,133.359,0.750,34.464,False,0.000,0.979,15.189,0.000,231.48,76.31,41.76,0.00,-0.75,1.0000,23.00753469,0.00000000
2985,True,344.949,98.289,6.708,132.753,1.500,34.464,False,0.000,0.979,15.246,0.000,232.43,75.41,41.99,0.00,-1.50,1.0000,23.00753469,0.00000000
3000,True,344.947,98.289,6.312,132.751,1.500,34.462,True,0.000,0.979,15.246,0.000,232.43,75.41,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3015,True,343.426,98.289,6.312,131.230,1.500,32.941,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3030,True,343.427,98.289,6.312,131.231,1.500,32.942,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3045,True,343.425,98.289,6.312,131.229,1.500,32.940,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3060,True,343.425,98.289,6.312,131.229,1.500,32.940,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3075,True,343.425,98.289,6.312,131.229,1.500,32.940,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3090,True,343.425,98.289,6.312,131.229,1.500,32.940,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3105,True,343.425,98.289,6.312,131.229,1.500,32.940,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3120,True,343.424,98.289,6.312,131.228,1.500,32.939,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3135,True,343.424,98.289,6.312,131.228,1.500,32.939,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3150,True,343.424,98.289,6.312,131.228,1.500,32.939,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3165,True,343.424,98.289,6.312,131.228,1.500,32.939,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3180,True,343.424,98.289,6.312,131.228,1.500,32.939,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3195,True,343.424,98.289,6.312,131.228,1.500,32.939,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3210,True,343.424,98.289,6.312,131.228,1.500,32.939,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3225,True,343.424,98.289,6.312,131.228,1.500,32.939,False,0.000,0.979,15.246,0.000,232.43,73.86,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3240,True,343.407,98.289,6.312,131.211,1.500,32.922,False,0.000,0.979,15.246,0.000,232.43,73.84,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3255,True,343.392,98.289,6.312,131.196,1.500,32.907,False,0.000,0.979,15.246,0.000,232.43,73.83,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3270,True,343.392,98.289,6.312,131.196,1.500,32.907,False,0.000,0.979,15.246,0.000,232.43,73.83,41.99,0.00,-1.50,0.0000,999.00000000,0.00000000
3285,True,342.432,97.863,6.312,130.770,-0.000,32.907,False,0.000,0.979,15.095,0.000,229.91,75.90,41.37,0.00,0.00,0.0000,999.00000000,0.00000000
3300,True,342.433,97.863,6.194,130.771,-0.000,32.908,True,0.000,0.979,15.095,0.000,229.91,75.90,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3315,True,343.144,97.863,6.194,131.482,-0.000,33.619,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3330,True,343.144,97.863,6.194,131.482,-0.000,33.619,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3345,True,343.144,97.863,6.194,131.482,-0.000,33.619,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3360,True,343.144,97.863,6.194,131.482,-0.000,33.619,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3375,True,343.144,97.863,6.194,131.482,-0.000,33.619,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3390,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3405,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3420,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3435,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3450,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3465,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3480,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3495,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3510,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3525,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3540,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3555,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3570,True,343.143,97.863,6.194,131.481,-0.000,33.618,False,0.000,0.979,15.095,0.000,229.91,76.62,41.37,0.00,0.00,1.0000,24.74392605,0.00000000
3585,True,342.124,97.758,6.194,131.376,0.750,33.618,False,0.000,0.979,15.111,0.000,230.19,75.27,41.44,0.00,-0.75,1.0000,24.74392605,0.00000000
3600,True,342.109,97.758,6.172,131.361,0.750,33.603,True,0.000,0.979,15.111,0.000,230.19,75.26,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3615,True,343.911,97.758,6.172,133.163,0.750,35.405,False,0.000,0.979,15.111,0.000,230.19,77.09,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3630,True,343.910,97.758,6.172,133.162,0.750,35.404,False,0.000,0.979,15.111,0.000,230.19,77.09,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3645,True,343.910,97.758,6.172,133.162,0.750,35.404,False,0.000,0.979,15.111,0.000,230.19,77.09,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3660,True,343.910,97.758,6.172,133.162,0.750,35.404,False,0.000,0.979,15.111,0.000,230.19,77.09,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3675,True,343.910,97.758,6.172,133.162,0.750,35.404,False,0.000,0.979,15.111,0.000,230.19,77.09,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3690,True,343.910,97.758,6.172,133.162,0.750,35.404,False,0.000,0.979,15.111,0.000,230.19,77.09,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3705,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3720,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3735,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3750,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3765,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3780,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3795,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3810,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3825,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3840,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3855,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3870,True,343.897,97.758,6.172,133.149,0.750,35.391,False,0.000,0.979,15.111,0.000,230.19,77.07,41.44,0.00,-0.75,2.0000,1.61347762,29.19562656
3885,True,344.241,97.649,6.172,133.040,3.000,35.391,False,0.000,0.979,15.275,0.000,232.92,74.11,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
3900,True,344.236,97.649,6.172,133.035,3.000,35.386,False,0.000,0.979,15.275,0.000,232.92,74.11,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
3915,True,344.236,97.649,6.172,133.035,3.000,35.386,False,0.000,0.979,15.275,0.000,232.92,74.11,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
3930,True,344.236,97.649,6.172,133.035,3.000,35.386,False,0.000,0.979,15.275,0.000,232.92,74.11,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
3945,True,344.236,97.649,6.172,133.035,3.000,35.386,False,0.000,0.979,15.275,0.000,232.92,74.11,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
3960,True,344.219,97.649,6.172,133.018,3.000,35.369,False,0.000,0.979,15.275,0.000,232.92,74.09,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
3975,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
3990,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4005,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4020,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4035,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4050,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4065,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4080,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4095,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4110,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4125,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4140,True,344.202,97.649,6.172,133.001,3.000,35.352,False,0.000,0.979,15.275,0.000,232.92,74.07,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4155,True,344.188,97.649,6.172,132.987,3.000,35.338,False,0.000,0.979,15.275,0.000,232.92,74.06,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4170,True,344.188,97.649,6.172,132.987,3.000,35.338,False,0.000,0.979,15.275,0.000,232.92,74.06,42.11,0.00,-3.00,2.0000,1.61347762,29.19562656
4185,True,345.518,98.192,6.172,133.530,3.000,35.338,False,0.000,0.979,15.323,0.000,233.72,74.43,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4200,True,345.513,98.192,6.172,133.525,3.000,35.333,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4215,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4230,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4245,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4260,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4275,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4290,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4305,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4320,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4335,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4350,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4365,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4380,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4395,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4410,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4425,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4440,True,345.512,98.192,6.172,133.524,3.000,35.332,False,0.000,0.979,15.323,0.000,233.72,74.42,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4455,True,345.496,98.192,6.172,133.508,3.000,35.316,False,0.000,0.979,15.323,0.000,233.72,74.41,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4470,True,345.481,98.192,6.172,133.493,3.000,35.301,False,0.000,0.979,15.323,0.000,233.72,74.39,42.31,0.00,-3.00,2.0000,1.61347762,29.19562656
4485,True,343.765,97.969,6.172,133.270,3.000,35.301,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4500,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4515,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4530,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4545,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4560,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4575,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4590,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4605,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4620,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4635,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4650,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4665,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4680,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
4695,True,343.761,97.969,6.172,133.266,3.000,35.297,False,0.000,0.979,15.257,0.000,232.62,74.00,42.04,0.00,-3.00,2.0000,1.61347762,29.19562656
